#,Date,DO_concentration ,"Temp, °F (LGR S/N: 20880670_21120534_duplicate_duplicate, SEN S/N: 20880670)"
21816,8/12/2023 22:15,-0.01,76.86
21817,8/12/2023 22:30,-0.01,76.82
21818,8/12/2023 22:45,-0.01,76.75
21819,8/12/2023 23:00,-0.01,76.71
21820,8/12/2023 23:15,-0.01,76.68
21821,8/12/2023 23:30,-0.01,76.64
21822,8/12/2023 23:45,-0.01,76.6
21823,8/13/2023 0:00,-0.01,76.53
21824,8/13/2023 0:15,-0.01,76.5
21825,8/13/2023 0:30,-0.01,76.5
21826,8/13/2023 0:45,-0.01,76.46
21827,8/13/2023 1:00,-0.01,76.39
21828,8/13/2023 1:15,-0.01,76.39
21829,8/13/2023 1:30,-0.01,76.35
21830,8/13/2023 1:45,-0.01,76.32
21831,8/13/2023 2:00,-0.01,76.28
21832,8/13/2023 2:15,-0.01,76.24
21833,8/13/2023 2:30,-0.01,76.24
21834,8/13/2023 2:45,-0.01,76.21
21835,8/13/2023 3:00,-0.01,76.17
21836,8/13/2023 3:15,-0.01,76.17
21837,8/13/2023 3:30,-0.01,76.14
21838,8/13/2023 3:45,-0.01,76.14
21839,8/13/2023 4:00,-0.01,76.1
21840,8/13/2023 4:15,-0.01,76.1
21841,8/13/2023 4:30,-0.01,76.06
21842,8/13/2023 4:45,-0.01,76.03
21843,8/13/2023 5:00,-0.01,76.03
21844,8/13/2023 5:15,-0.01,75.99
21845,8/13/2023 5:30,-0.01,75.99
21846,8/13/2023 5:45,-0.01,75.96
21847,8/13/2023 6:00,-0.01,75.96
21848,8/13/2023 6:15,-0.01,75.92
21849,8/13/2023 6:30,-0.01,75.92
21850,8/13/2023 6:45,-0.01,75.88
21851,8/13/2023 7:00,1.09,75.99
21852,8/13/2023 7:15,3.85,77.54
21853,8/13/2023 7:30,4.54,79.88
21854,8/13/2023 7:45,5.06,81.86
21855,8/13/2023 8:00,4.85,83.01
21856,8/13/2023 8:15,4.71,83.55
21857,8/13/2023 8:30,4.62,83.73
21858,8/13/2023 8:45,5.78,84.45
21859,8/13/2023 9:00,5.45,85.86
21860,8/13/2023 9:15,5.84,87.15
21861,8/13/2023 9:30,5.68,88.77
21862,8/13/2023 9:45,5,90.1
21863,8/13/2023 10:00,4.1,90.5
21864,8/13/2023 10:15,1.83,90.03
21865,8/13/2023 10:30,1.84,89.53
21866,8/13/2023 10:45,2.55,88.95
21867,8/13/2023 11:00,3.48,88.52
21868,8/13/2023 11:15,3.34,88.16
21869,8/13/2023 11:30,2.74,87.84
21870,8/13/2023 11:45,3.76,87.66
21871,8/13/2023 12:00,3.7,87.51
21872,8/13/2023 12:15,3.86,87.4
21873,8/13/2023 12:30,3.18,87.3
21874,8/13/2023 12:45,2.54,87.19
21875,8/13/2023 13:00,2.17,87.08
21876,8/13/2023 13:15,2.37,86.97
21877,8/13/2023 13:30,2.4,86.86
21878,8/13/2023 13:45,2.41,86.76
21879,8/13/2023 14:00,2.42,86.68
21880,8/13/2023 14:15,2.72,86.54
21881,8/13/2023 14:30,2.78,86.43
21882,8/13/2023 14:45,2.78,86.32
21883,8/13/2023 15:00,2.66,86.22
21884,8/13/2023 15:15,2.41,86.11
21885,8/13/2023 15:30,2.3,85.96
21886,8/13/2023 15:45,2.17,85.78
21887,8/13/2023 16:00,1.95,85.57
21888,8/13/2023 16:15,1.99,85.32
21889,8/13/2023 16:30,1.89,85.03
21890,8/13/2023 16:45,1.67,84.74
21891,8/13/2023 17:00,1.4,84.45
21892,8/13/2023 17:15,1.26,84.16
21893,8/13/2023 17:30,1.31,83.88
21894,8/13/2023 17:45,1.41,83.62
21895,8/13/2023 18:00,1.39,83.37
21896,8/13/2023 18:15,1.51,83.16
21897,8/13/2023 18:30,1.95,82.98
21898,8/13/2023 18:45,2.09,82.83
21899,8/13/2023 19:00,1.71,82.72
21900,8/13/2023 19:15,1.56,82.62
21901,8/13/2023 19:30,1.39,82.51
21902,8/13/2023 19:45,1.28,82.44
21903,8/13/2023 20:00,1.25,82.36
21904,8/13/2023 20:15,1.11,82.26
21905,8/13/2023 20:30,0.94,82.18
21906,8/13/2023 20:45,0.84,82.15
21907,8/13/2023 21:00,0.7,82.08
21908,8/13/2023 21:15,0.57,81.97
21909,8/13/2023 21:30,0.44,81.93
21910,8/13/2023 21:45,0.33,81.86
21911,8/13/2023 22:00,0.23,81.79
21912,8/13/2023 22:15,0.14,81.75
21913,8/13/2023 22:30,0.03,81.72
21914,8/13/2023 22:45,0,81.68
21915,8/13/2023 23:00,-0.01,81.64
21916,8/13/2023 23:15,-0.01,81.61
21917,8/13/2023 23:30,-0.01,81.57
21918,8/13/2023 23:45,-0.01,81.5
21919,8/14/2023 0:00,-0.01,81.43
21920,8/14/2023 0:15,-0.01,81.39
21921,8/14/2023 0:30,-0.01,81.32
21922,8/14/2023 0:45,-0.01,81.25
21923,8/14/2023 1:00,-0.01,81.18
21924,8/14/2023 1:15,-0.01,81.1
21925,8/14/2023 1:30,-0.01,81.03
21926,8/14/2023 1:45,-0.01,80.96
21927,8/14/2023 2:00,-0.01,80.89
21928,8/14/2023 2:15,-0.01,80.82
21929,8/14/2023 2:30,-0.01,80.71
21930,8/14/2023 2:45,-0.01,80.67
21931,8/14/2023 3:00,-0.01,80.6
21932,8/14/2023 3:15,-0.01,80.53
21933,8/14/2023 3:30,-0.01,80.46
21934,8/14/2023 3:45,-0.01,80.38
21935,8/14/2023 4:00,-0.01,80.31
21936,8/14/2023 4:15,-0.01,80.24
21937,8/14/2023 4:30,-0.01,80.17
21938,8/14/2023 4:45,-0.01,80.1
21939,8/14/2023 5:00,-0.01,80.06
21940,8/14/2023 5:15,-0.01,79.99
21941,8/14/2023 5:30,-0.01,79.92
21942,8/14/2023 5:45,-0.01,79.88
21943,8/14/2023 6:00,-0.01,79.81
21944,8/14/2023 6:15,-0.01,79.74
21945,8/14/2023 6:30,-0.01,79.7
21946,8/14/2023 6:45,-0.01,79.66
21947,8/14/2023 7:00,-0.01,79.63
21948,8/14/2023 7:15,-0.01,79.59
21949,8/14/2023 7:30,-0.01,79.59
21950,8/14/2023 7:45,-0.01,79.56
21951,8/14/2023 8:00,-0.01,79.52
21952,8/14/2023 8:15,-0.01,79.52
21953,8/14/2023 8:30,-0.01,79.48
21954,8/14/2023 8:45,-0.01,79.48
21955,8/14/2023 9:00,-0.01,79.48
21956,8/14/2023 9:15,-0.01,79.52
21957,8/14/2023 9:30,-0.01,79.56
21958,8/14/2023 9:45,-0.01,79.59
21959,8/14/2023 10:00,-0.01,79.7
21960,8/14/2023 10:15,-0.01,79.77
21961,8/14/2023 10:30,-0.01,79.81
21962,8/14/2023 10:45,-0.01,79.84
21963,8/14/2023 11:00,-0.01,79.95
21964,8/14/2023 11:15,-0.01,80.06
21965,8/14/2023 11:30,-0.01,80.13
21966,8/14/2023 11:45,-0.01,80.28
21967,8/14/2023 12:00,-0.01,80.38
21968,8/14/2023 12:15,-0.01,80.49
21969,8/14/2023 12:30,-0.01,80.53
21970,8/14/2023 12:45,-0.01,80.6
21971,8/14/2023 13:00,-0.01,80.67
21972,8/14/2023 13:15,-0.01,80.74
21973,8/14/2023 13:30,-0.01,80.82
21974,8/14/2023 13:45,-0.01,80.82
21975,8/14/2023 14:00,-0.01,80.85
21976,8/14/2023 14:15,-0.01,80.85
21977,8/14/2023 14:30,-0.01,80.85
21978,8/14/2023 14:45,-0.01,80.85
21979,8/14/2023 15:00,-0.01,80.85
21980,8/14/2023 15:15,-0.01,80.82
21981,8/14/2023 15:30,-0.01,80.74
21982,8/14/2023 15:45,-0.01,80.67
21983,8/14/2023 16:00,-0.01,80.6
21984,8/14/2023 16:15,-0.01,80.53
21985,8/14/2023 16:30,-0.01,80.42
21986,8/14/2023 16:45,-0.01,80.31
21987,8/14/2023 17:00,-0.01,80.24
21988,8/14/2023 17:15,-0.01,80.13
21989,8/14/2023 17:30,-0.01,80.02
21990,8/14/2023 17:45,-0.01,79.92
21991,8/14/2023 18:00,-0.01,79.84
21992,8/14/2023 18:15,-0.01,79.74
21993,8/14/2023 18:30,-0.01,79.66
21994,8/14/2023 18:45,-0.01,79.56
21995,8/14/2023 19:00,-0.01,79.48
21996,8/14/2023 19:15,-0.01,79.41
21997,8/14/2023 19:30,-0.01,79.3
21998,8/14/2023 19:45,-0.01,79.23
21999,8/14/2023 20:00,-0.01,79.16
22000,8/14/2023 20:15,-0.01,79.09
22001,8/14/2023 20:30,-0.01,79.05
22002,8/14/2023 20:45,-0.01,78.98
22003,8/14/2023 21:00,-0.01,78.94
22004,8/14/2023 21:15,-0.01,78.91
22005,8/14/2023 21:30,-0.01,78.84
22006,8/14/2023 21:45,-0.01,78.8
22007,8/14/2023 22:00,-0.01,78.76
22008,8/14/2023 22:15,-0.01,78.73
22009,8/14/2023 22:30,-0.01,78.69
22010,8/14/2023 22:45,-0.01,78.66
22011,8/14/2023 23:00,-0.01,78.62
22012,8/14/2023 23:15,-0.01,78.58
22013,8/14/2023 23:30,-0.01,78.55
22014,8/14/2023 23:45,-0.01,78.48
22015,8/15/2023 0:00,-0.01,78.48
22016,8/15/2023 0:15,-0.01,78.44
22017,8/15/2023 0:30,-0.01,78.4
22018,8/15/2023 0:45,-0.01,78.37
22019,8/15/2023 1:00,-0.01,78.33
22020,8/15/2023 1:15,-0.01,78.3
22021,8/15/2023 1:30,-0.01,78.26
22022,8/15/2023 1:45,-0.01,78.22
22023,8/15/2023 2:00,-0.01,78.22
22024,8/15/2023 2:15,-0.01,78.19
22025,8/15/2023 2:30,-0.01,78.15
22026,8/15/2023 2:45,-0.01,78.15
22027,8/15/2023 3:00,-0.01,78.12
22028,8/15/2023 3:15,-0.01,78.08
22029,8/15/2023 3:30,-0.01,78.08
22030,8/15/2023 3:45,-0.01,78.04
22031,8/15/2023 4:00,-0.01,78.04
22032,8/15/2023 4:15,-0.01,78.01
22033,8/15/2023 4:30,-0.01,77.97
22034,8/15/2023 4:45,-0.01,77.97
22035,8/15/2023 5:00,-0.01,77.94
22036,8/15/2023 5:15,-0.01,77.94
22037,8/15/2023 5:30,-0.01,77.9
22038,8/15/2023 5:45,-0.01,77.9
22039,8/15/2023 6:00,-0.01,77.86
22040,8/15/2023 6:15,-0.01,77.86
22041,8/15/2023 6:30,-0.01,77.86
22042,8/15/2023 6:45,-0.01,77.83
22043,8/15/2023 7:00,-0.01,77.83
22044,8/15/2023 7:15,-0.01,77.86
22045,8/15/2023 7:30,-0.01,77.86
22046,8/15/2023 7:45,-0.01,77.9
22047,8/15/2023 8:00,-0.01,77.9
22048,8/15/2023 8:15,-0.01,77.94
22049,8/15/2023 8:30,-0.01,77.94
22050,8/15/2023 8:45,-0.01,77.97
22051,8/15/2023 9:00,-0.01,78.04
22052,8/15/2023 9:15,-0.01,78.08
22053,8/15/2023 9:30,-0.01,78.12
22054,8/15/2023 9:45,-0.01,78.22
22055,8/15/2023 10:00,-0.01,78.33
22056,8/15/2023 10:15,-0.01,78.51
22057,8/15/2023 10:30,-0.01,78.66
22058,8/15/2023 10:45,-0.01,78.8
22059,8/15/2023 11:00,-0.01,78.94
22060,8/15/2023 11:15,-0.01,79.09
22061,8/15/2023 11:30,-0.01,79.2
22062,8/15/2023 11:45,-0.01,79.3
22063,8/15/2023 12:00,-0.01,79.38
22064,8/15/2023 12:15,-0.01,79.45
22065,8/15/2023 12:30,-0.01,79.52
22066,8/15/2023 12:45,-0.01,79.59
22067,8/15/2023 13:00,-0.01,79.7
22068,8/15/2023 13:15,-0.01,79.77
22069,8/15/2023 13:30,-0.01,79.81
22070,8/15/2023 13:45,-0.01,79.88
22071,8/15/2023 14:00,-0.01,79.99
22072,8/15/2023 14:15,-0.01,80.06
22073,8/15/2023 14:30,-0.01,80.1
22074,8/15/2023 14:45,-0.01,80.17
22075,8/15/2023 15:00,-0.01,80.2
22076,8/15/2023 15:15,-0.01,80.24
22077,8/15/2023 15:30,-0.01,80.28
22078,8/15/2023 15:45,-0.01,80.31
22079,8/15/2023 16:00,-0.01,80.31
22080,8/15/2023 16:15,-0.01,80.31
22081,8/15/2023 16:30,-0.01,80.24
22082,8/15/2023 16:45,-0.01,80.2
22083,8/15/2023 17:00,-0.01,80.1
22084,8/15/2023 17:15,-0.01,79.95
22085,8/15/2023 17:30,-0.01,79.84
22086,8/15/2023 17:45,7.69,80.42
22087,8/15/2023 18:00,7.87,80.02
22088,8/15/2023 18:15,7.65,80.49
22089,8/15/2023 18:30,7.64,80.96
22090,8/15/2023 18:45,6.74,80.64
22091,8/15/2023 19:00,6.95,80.85
22092,8/15/2023 19:15,4.74,80.85
22093,8/15/2023 19:30,4.13,80.74
22094,8/15/2023 19:45,3.88,80.6
22095,8/15/2023 20:00,2.85,80.49
22096,8/15/2023 20:15,4.4,80.31
22097,8/15/2023 20:30,5.17,80.17
22098,8/15/2023 20:45,5.13,80.06
22099,8/15/2023 21:00,4.92,80.02
22100,8/15/2023 21:15,4.74,79.99
22101,8/15/2023 21:30,4.48,79.99
22102,8/15/2023 21:45,4.02,79.95
22103,8/15/2023 22:00,3.57,79.95
22104,8/15/2023 22:15,2.87,79.92
22105,8/15/2023 22:30,2.13,79.92
22106,8/15/2023 22:45,1.56,79.88
22107,8/15/2023 23:00,1.08,79.84
22108,8/15/2023 23:15,0.79,79.84
22109,8/15/2023 23:30,0.71,79.81
22110,8/15/2023 23:45,0.85,79.77
22111,8/16/2023 0:00,1.19,79.74
22112,8/16/2023 0:15,1.31,79.66
22113,8/16/2023 0:30,1.41,79.66
22114,8/16/2023 0:45,1.41,79.63
22115,8/16/2023 1:00,1.31,79.59
22116,8/16/2023 1:15,1.16,79.56
22117,8/16/2023 1:30,1.02,79.52
22118,8/16/2023 1:45,0.9,79.52
22119,8/16/2023 2:00,0.78,79.52
22120,8/16/2023 2:15,0.68,79.48
22121,8/16/2023 2:30,0.55,79.48
22122,8/16/2023 2:45,0.4,79.45
22123,8/16/2023 3:00,0.21,79.41
22124,8/16/2023 3:15,0.1,79.41
22125,8/16/2023 3:30,0.03,79.38
22126,8/16/2023 3:45,0.02,79.34
22127,8/16/2023 4:00,0.01,79.3
22128,8/16/2023 4:15,0.01,79.27
22129,8/16/2023 4:30,0.08,79.23
22130,8/16/2023 4:45,0.45,79.2
22131,8/16/2023 5:00,0.92,79.16
22132,8/16/2023 5:15,1.13,79.12
22133,8/16/2023 5:30,1.11,79.09
22134,8/16/2023 5:45,1.36,79.05
22135,8/16/2023 6:00,1.55,79.02
22136,8/16/2023 6:15,1.44,78.98
22137,8/16/2023 6:30,1.16,78.98
22138,8/16/2023 6:45,1.02,78.94
22139,8/16/2023 7:00,0.93,78.94
22140,8/16/2023 7:15,1.03,78.91
22141,8/16/2023 7:30,1.07,78.91
22142,8/16/2023 7:45,1.05,78.91
22143,8/16/2023 8:00,1.01,78.91
22144,8/16/2023 8:15,0.88,78.94
22145,8/16/2023 8:30,0.73,78.98
22146,8/16/2023 8:45,0.59,79.02
22147,8/16/2023 9:00,0.48,79.05
22148,8/16/2023 9:15,0.38,79.09
22149,8/16/2023 9:30,0.31,79.12
22150,8/16/2023 9:45,0.27,79.2
22151,8/16/2023 10:00,0.25,79.23
22152,8/16/2023 10:15,0.31,79.27
22153,8/16/2023 10:30,0.44,79.27
22154,8/16/2023 10:45,0.47,79.34
22155,8/16/2023 11:00,0.55,79.45
22156,8/16/2023 11:15,0.51,79.63
22157,8/16/2023 11:30,0.65,79.77
22158,8/16/2023 11:45,0.77,79.88
22159,8/16/2023 12:00,0.76,80.02
22160,8/16/2023 12:15,0.66,80.1
22161,8/16/2023 12:30,0.53,80.13
22162,8/16/2023 12:45,0.51,80.1
22163,8/16/2023 13:00,0.55,80.1
22164,8/16/2023 13:15,0.48,80.17
22165,8/16/2023 13:30,0.48,80.2
22166,8/16/2023 13:45,0.5,80.17
22167,8/16/2023 14:00,0.65,80.2
22168,8/16/2023 14:15,0.65,80.24
22169,8/16/2023 14:30,0.65,80.28
22170,8/16/2023 14:45,0.63,80.28
22171,8/16/2023 15:00,0.63,80.31
22172,8/16/2023 15:15,0.66,80.28
22173,8/16/2023 15:30,0.66,80.24
22174,8/16/2023 15:45,0.7,80.2
22175,8/16/2023 16:00,0.67,80.17
22176,8/16/2023 16:15,0.51,80.1
22177,8/16/2023 16:30,0.43,79.99
22178,8/16/2023 16:45,0.45,79.92
22179,8/16/2023 17:00,0.32,79.84
22180,8/16/2023 17:15,0.22,79.77
22181,8/16/2023 17:30,0.18,79.66
22182,8/16/2023 17:45,0.23,79.63
22183,8/16/2023 18:00,0.33,79.59
22184,8/16/2023 18:15,0.26,79.52
22185,8/16/2023 18:30,0.22,79.48
22186,8/16/2023 18:45,0.32,79.45
22187,8/16/2023 19:00,0.19,79.38
22188,8/16/2023 19:15,0.12,79.3
22189,8/16/2023 19:30,0.14,79.23
22190,8/16/2023 19:45,0.09,79.16
22191,8/16/2023 20:00,0.04,79.09
22192,8/16/2023 20:15,0.07,79.05
22193,8/16/2023 20:30,0.01,78.98
22194,8/16/2023 20:45,0,78.94
22195,8/16/2023 21:00,0,78.91
22196,8/16/2023 21:15,0.02,78.84
22197,8/16/2023 21:30,0,78.8
22198,8/16/2023 21:45,0,78.73
22199,8/16/2023 22:00,-0.01,78.69
22200,8/16/2023 22:15,-0.01,78.66
22201,8/16/2023 22:30,-0.01,78.62
22202,8/16/2023 22:45,-0.01,78.58
22203,8/16/2023 23:00,-0.01,78.55
22204,8/16/2023 23:15,-0.01,78.48
22205,8/16/2023 23:30,0,78.44
22206,8/16/2023 23:45,-0.01,78.4
22207,8/17/2023 0:00,-0.01,78.37
22208,8/17/2023 0:15,-0.01,78.3
22209,8/17/2023 0:30,0,78.26
22210,8/17/2023 0:45,0,78.22
22211,8/17/2023 1:00,-0.01,78.19
22212,8/17/2023 1:15,-0.01,78.15
22213,8/17/2023 1:30,-0.01,78.12
22214,8/17/2023 1:45,-0.01,78.12
22215,8/17/2023 2:00,-0.01,78.08
22216,8/17/2023 2:15,-0.01,78.04
22217,8/17/2023 2:30,-0.01,78.04
22218,8/17/2023 2:45,-0.01,78.01
22219,8/17/2023 3:00,-0.01,78.01
22220,8/17/2023 3:15,-0.01,77.97
22221,8/17/2023 3:30,-0.01,77.94
22222,8/17/2023 3:45,-0.01,77.9
22223,8/17/2023 4:00,-0.01,77.9
22224,8/17/2023 4:15,-0.01,77.86
22225,8/17/2023 4:30,-0.01,77.83
22226,8/17/2023 4:45,-0.01,77.79
22227,8/17/2023 5:00,-0.01,77.76
22228,8/17/2023 5:15,-0.01,77.72
22229,8/17/2023 5:30,-0.01,77.72
22230,8/17/2023 5:45,-0.01,77.68
22231,8/17/2023 6:00,-0.01,77.65
22232,8/17/2023 6:15,-0.01,77.65
22233,8/17/2023 6:30,-0.01,77.61
22234,8/17/2023 6:45,0,77.61
22235,8/17/2023 7:00,-0.01,77.61
22236,8/17/2023 7:15,-0.01,77.61
22237,8/17/2023 7:30,-0.01,77.65
22238,8/17/2023 7:45,-0.01,77.68
22239,8/17/2023 8:00,-0.01,77.68
22240,8/17/2023 8:15,-0.01,77.72
22241,8/17/2023 8:30,-0.01,77.76
22242,8/17/2023 8:45,-0.01,77.79
22243,8/17/2023 9:00,-0.01,77.83
22244,8/17/2023 9:15,-0.01,77.9
22245,8/17/2023 9:30,-0.01,77.94
22246,8/17/2023 9:45,-0.01,78.04
22247,8/17/2023 10:00,-0.01,78.12
22248,8/17/2023 10:15,-0.01,78.19
22249,8/17/2023 10:30,0,78.22
22250,8/17/2023 10:45,-0.01,78.3
22251,8/17/2023 11:00,-0.01,78.4
22252,8/17/2023 11:15,-0.01,78.48
22253,8/17/2023 11:30,3.3,78.55
22254,8/17/2023 11:45,2.93,78.58
22255,8/17/2023 12:00,1.58,78.73
22256,8/17/2023 12:15,0.97,78.91
22257,8/17/2023 12:30,0.95,79.12
22258,8/17/2023 12:45,1.19,79.27
22259,8/17/2023 13:00,1.15,79.38
22260,8/17/2023 13:15,1.11,79.52
22261,8/17/2023 13:30,1.08,79.66
22262,8/17/2023 13:45,1.09,79.84
22263,8/17/2023 14:00,0.72,79.92
22264,8/17/2023 14:15,0.94,80.02
22265,8/17/2023 14:30,1.14,80.13
22266,8/17/2023 14:45,0.98,80.2
22267,8/17/2023 15:00,0.73,80.24
22268,8/17/2023 15:15,0.8,80.28
22269,8/17/2023 15:30,0.8,80.35
22270,8/17/2023 15:45,0.56,80.31
22271,8/17/2023 16:00,0.53,80.28
22272,8/17/2023 16:15,0.49,80.17
22273,8/17/2023 16:30,0.63,80.1
22274,8/17/2023 16:45,0.5,80.02
22275,8/17/2023 17:00,0.73,79.95
22276,8/17/2023 17:15,0.9,79.88
22277,8/17/2023 17:30,0.7,79.84
22278,8/17/2023 17:45,0.49,79.81
22279,8/17/2023 18:00,0.22,79.74
22280,8/17/2023 18:15,0.12,79.63
22281,8/17/2023 18:30,0.1,79.56
22282,8/17/2023 18:45,0.07,79.45
22283,8/17/2023 19:00,0.09,79.3
22284,8/17/2023 19:15,0.07,79.23
22285,8/17/2023 19:30,0.05,79.09
22286,8/17/2023 19:45,0.01,78.98
22287,8/17/2023 20:00,0,78.87
22288,8/17/2023 20:15,0,78.8
22289,8/17/2023 20:30,0,78.69
22290,8/17/2023 20:45,-0.01,78.62
22291,8/17/2023 21:00,-0.01,78.55
22292,8/17/2023 21:15,-0.01,78.51
22293,8/17/2023 21:30,-0.01,78.44
22294,8/17/2023 21:45,-0.01,78.4
22295,8/17/2023 22:00,-0.01,78.33
22296,8/17/2023 22:15,-0.01,78.3
22297,8/17/2023 22:30,-0.01,78.26
22298,8/17/2023 22:45,-0.01,78.22
22299,8/17/2023 23:00,-0.01,78.15
22300,8/17/2023 23:15,-0.01,78.12
22301,8/17/2023 23:30,-0.01,78.08
22302,8/17/2023 23:45,-0.01,78.04
22303,8/18/2023 0:00,-0.01,78.01
22304,8/18/2023 0:15,-0.01,77.97
22305,8/18/2023 0:30,-0.01,77.94
22306,8/18/2023 0:45,-0.01,77.86
22307,8/18/2023 1:00,-0.01,77.86
22308,8/18/2023 1:15,-0.01,77.83
22309,8/18/2023 1:30,-0.01,77.79
22310,8/18/2023 1:45,-0.01,77.79
22311,8/18/2023 2:00,-0.01,77.76
22312,8/18/2023 2:15,-0.01,77.72
22313,8/18/2023 2:30,-0.01,77.68
22314,8/18/2023 2:45,-0.01,77.68
22315,8/18/2023 3:00,-0.01,77.65
22316,8/18/2023 3:15,-0.01,77.61
22317,8/18/2023 3:30,-0.01,77.58
22318,8/18/2023 3:45,-0.01,77.58
22319,8/18/2023 4:00,-0.01,77.54
22320,8/18/2023 4:15,-0.01,77.5
22321,8/18/2023 4:30,-0.01,77.47
22322,8/18/2023 4:45,-0.01,77.43
22323,8/18/2023 5:00,-0.01,77.4
22324,8/18/2023 5:15,-0.01,77.36
22325,8/18/2023 5:30,-0.01,77.32
22326,8/18/2023 5:45,-0.01,77.29
22327,8/18/2023 6:00,-0.01,77.25
22328,8/18/2023 6:15,-0.01,77.25
22329,8/18/2023 6:30,-0.01,77.22
22330,8/18/2023 6:45,-0.01,77.22
22331,8/18/2023 7:00,-0.01,77.18
22332,8/18/2023 7:15,-0.01,77.18
22333,8/18/2023 7:30,-0.01,77.18
22334,8/18/2023 7:45,-0.01,77.18
22335,8/18/2023 8:00,-0.01,77.14
22336,8/18/2023 8:15,-0.01,77.14
22337,8/18/2023 8:30,-0.01,77.11
22338,8/18/2023 8:45,-0.01,77.14
22339,8/18/2023 9:00,-0.01,77.18
22340,8/18/2023 9:15,-0.01,77.29
22341,8/18/2023 9:30,-0.01,77.36
22342,8/18/2023 9:45,0.22,77.47
22343,8/18/2023 10:00,0.08,77.72
22344,8/18/2023 10:15,0.01,77.94
22345,8/18/2023 10:30,0,78.15
22346,8/18/2023 10:45,-0.01,78.37
22347,8/18/2023 11:00,-0.01,78.58
22348,8/18/2023 11:15,-0.01,78.8
22349,8/18/2023 11:30,-0.01,78.98
22350,8/18/2023 11:45,-0.01,79.2
22351,8/18/2023 12:00,-0.01,79.34
22352,8/18/2023 12:15,0.03,79.48
22353,8/18/2023 12:30,0.02,79.63
22354,8/18/2023 12:45,0,79.77
22355,8/18/2023 13:00,0,79.88
22356,8/18/2023 13:15,0,79.99
22357,8/18/2023 13:30,0,80.1
22358,8/18/2023 13:45,0.09,80.2
22359,8/18/2023 14:00,0.1,80.28
22360,8/18/2023 14:15,0.01,80.38
22361,8/18/2023 14:30,0,80.46
22362,8/18/2023 14:45,0,80.46
22363,8/18/2023 15:00,0.01,80.49
22364,8/18/2023 15:15,0,80.56
22365,8/18/2023 15:30,0,80.56
22366,8/18/2023 15:45,0.1,80.6
22367,8/18/2023 16:00,0.1,80.6
22368,8/18/2023 16:15,0.05,80.6
22369,8/18/2023 16:30,0.09,80.56
22370,8/18/2023 16:45,0.01,80.46
22371,8/18/2023 17:00,0.25,80.31
22372,8/18/2023 17:15,0.18,80.17
22373,8/18/2023 17:30,0.08,80.02
22374,8/18/2023 17:45,0.09,79.88
22375,8/18/2023 18:00,0.11,79.74
22376,8/18/2023 18:15,0.16,79.59
22377,8/18/2023 18:30,0.2,79.48
22378,8/18/2023 18:45,0.16,79.38
22379,8/18/2023 19:00,0.1,79.27
22380,8/18/2023 19:15,0.02,79.2
22381,8/18/2023 19:30,-0.01,79.05
22382,8/18/2023 19:45,-0.01,78.94
22383,8/18/2023 20:00,0,78.84
22384,8/18/2023 20:15,-0.01,78.69
22385,8/18/2023 20:30,-0.01,78.58
22386,8/18/2023 20:45,0,78.44
22387,8/18/2023 21:00,0,78.33
22388,8/18/2023 21:15,0,78.22
22389,8/18/2023 21:30,0,78.12
22390,8/18/2023 21:45,0,78.01
22391,8/18/2023 22:00,-0.01,77.9
22392,8/18/2023 22:15,-0.01,77.83
22393,8/18/2023 22:30,-0.01,77.76
22394,8/18/2023 22:45,-0.01,77.65
22395,8/18/2023 23:00,-0.01,77.58
22396,8/18/2023 23:15,-0.01,77.5
22397,8/18/2023 23:30,-0.01,77.43
22398,8/18/2023 23:45,-0.01,77.36
22399,8/19/2023 0:00,-0.01,77.29
22400,8/19/2023 0:15,-0.01,77.25
22401,8/19/2023 0:30,-0.01,77.18
22402,8/19/2023 0:45,-0.01,77.14
22403,8/19/2023 1:00,-0.01,77.07
22404,8/19/2023 1:15,-0.01,77.04
22405,8/19/2023 1:30,-0.01,77
22406,8/19/2023 1:45,-0.01,76.96
22407,8/19/2023 2:00,-0.01,76.93
22408,8/19/2023 2:15,-0.01,76.89
22409,8/19/2023 2:30,-0.01,76.86
22410,8/19/2023 2:45,-0.01,76.82
22411,8/19/2023 3:00,-0.01,76.75
22412,8/19/2023 3:15,-0.01,76.71
22413,8/19/2023 3:30,-0.01,76.64
22414,8/19/2023 3:45,-0.01,76.57
22415,8/19/2023 4:00,-0.01,76.53
22416,8/19/2023 4:15,-0.01,76.42
22417,8/19/2023 4:30,-0.01,76.35
22418,8/19/2023 4:45,-0.01,76.28
22419,8/19/2023 5:00,-0.01,76.21
22420,8/19/2023 5:15,-0.01,76.14
22421,8/19/2023 5:30,-0.01,76.06
22422,8/19/2023 5:45,-0.01,75.99
22423,8/19/2023 6:00,-0.01,75.96
22424,8/19/2023 6:15,-0.01,75.88
22425,8/19/2023 6:30,-0.01,75.85
22426,8/19/2023 6:45,-0.01,75.78
22427,8/19/2023 7:00,-0.01,75.7
22428,8/19/2023 7:15,-0.01,75.63
22429,8/19/2023 7:30,-0.01,75.52
22430,8/19/2023 7:45,-0.01,75.49
22431,8/19/2023 8:00,-0.01,75.42
22432,8/19/2023 8:15,-0.01,75.34
22433,8/19/2023 8:30,-0.01,75.31
22434,8/19/2023 8:45,-0.01,75.27
