#,Date ,"Full Range, μS/cm (LGR S/N: 10104851, SEN S/N: 10104851)","Temp, °C (LGR S/N: 10104851, SEN S/N: 10104851)",Specific_Conductance,Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851)
13910,10/5/2023 5:45,330.9,21.82,747.6,,,,,,,,,,,,,,,
13911,10/5/2023 6:00,330.9,21.81,748,,,,,,,,,,,,,,,
13912,10/5/2023 6:15,330.9,21.8,748.3,,,,,,,,,,,,,,,
13913,10/5/2023 6:30,330.9,21.78,748.9,,,,,,,,,,,,,,,
13914,10/5/2023 6:45,330.9,21.77,749.2,,,,,,,,,,,,,,,
13915,10/5/2023 7:00,331.3,21.76,750.5,,,,,,,,,,,,,,,
13916,10/5/2023 7:15,331.3,21.74,751.1,,,,,,,,,,,,,,,
13917,10/5/2023 7:30,331,21.72,750.9,,,,,,,,,,,,,,,
13918,10/5/2023 7:45,331.4,21.7,752.4,,,,,,,,,,,,,,,
13919,10/5/2023 8:00,331,21.7,751.7,,,,,,,,,,,,,,,
13920,10/5/2023 8:15,331,21.69,752,,,,,,,,,,,,,,,
13921,10/5/2023 8:30,330.6,21.68,751.5,,,,,,,,,,,,,,,
13922,10/5/2023 8:45,330.6,21.66,752,,,,,,,,,,,,,,,
13923,10/5/2023 9:00,329.4,21.66,749.5,,,,,,,,,,,,,,,
13924,10/5/2023 9:15,329.4,21.65,749.9,,,,,,,,,,,,,,,
13925,10/5/2023 9:30,329,21.65,749.2,,,,,,,,,,,,,,,
13926,10/5/2023 9:45,329,21.66,749.2,,,,,,,,,,,,,,,
13927,10/5/2023 10:00,329,21.66,749.4,,,,,,,,,,,,,,,
13928,10/5/2023 10:15,329,21.66,749.6,,,,,,,,,,,,,,,
13929,10/5/2023 10:30,329,21.68,749.5,,,,,,,,,,,,,,,
13930,10/5/2023 10:45,329.4,21.69,750.4,,,,,,,,,,,,,,,
13931,10/5/2023 11:00,328.6,21.71,748.5,,,,,,,,,,,,,,,
13932,10/5/2023 11:15,329.4,21.75,749.8,,,,,,,,,,,,,,,
13933,10/5/2023 11:30,330.1,21.78,751.1,,,,,,,,,,,,,,,
13934,10/5/2023 11:45,330.1,21.85,750.2,,,,,,,,,,,,,,,
13935,10/5/2023 12:00,330.5,21.91,750.3,,,,,,,,,,,,,,,
13936,10/5/2023 12:15,330.1,21.97,748.6,,,,,,,,,,,,,,,
13937,10/5/2023 12:30,329.3,22.03,746,,,,,,,,,,,,,,,
13938,10/5/2023 12:45,328.4,22.1,743,,,,,,,,,,,,,,,
13939,10/5/2023 13:00,328.4,22.19,741.8,,,,,,,,,,,,,,,
13940,10/5/2023 13:15,328.4,22.27,740.6,,,,,,,,,,,,,,,
13941,10/5/2023 13:30,328.7,22.37,739.9,,,,,,,,,,,,,,,
13942,10/5/2023 13:45,328.7,22.45,738.8,,,,,,,,,,,,,,,
13943,10/5/2023 14:00,329.5,22.54,739.3,,,,,,,,,,,,,,,
13944,10/5/2023 14:15,330.6,22.62,740.7,,,,,,,,,,,,,,,
13945,10/5/2023 14:30,330.6,22.71,739.5,,,,,,,,,,,,,,,
13946,10/5/2023 14:45,331.4,22.77,740.5,,,,,,,,,,,,,,,
13947,10/5/2023 15:00,331.8,22.8,741.1,,,,,,,,,,,,,,,
13948,10/5/2023 15:15,332.2,22.84,741.5,,,,,,,,,,,,,,,
13949,10/5/2023 15:30,332.9,22.89,742.5,,,,,,,,,,,,,,,
13950,10/5/2023 15:45,332.9,22.94,741.9,,,,,,,,,,,,,,,
13951,10/5/2023 16:00,333.3,22.99,742.2,,,,,,,,,,,,,,,
13952,10/5/2023 16:15,334.1,23.01,743.8,,,,,,,,,,,,,,,
13953,10/5/2023 16:30,334.1,23.04,743.6,,,,,,,,,,,,,,,
13954,10/5/2023 16:45,334.9,23.06,745.2,,,,,,,,,,,,,,,
13955,10/5/2023 17:00,334.8,23.08,744.9,,,,,,,,,,,,,,,
13956,10/5/2023 17:15,334.8,23.1,744.7,,,,,,,,,,,,,,,
13957,10/5/2023 17:30,334.8,23.1,744.9,,,,,,,,,,,,,,,
13958,10/5/2023 17:45,335.6,23.1,746.9,,,,,,,,,,,,,,,
13959,10/5/2023 18:00,336.8,23.1,749.8,,,,,,,,,,,,,,,
13960,10/5/2023 18:15,337.6,23.08,752.1,,,,,,,,,,,,,,,
13961,10/5/2023 18:30,338.4,23.08,754.1,,,,,,,,,,,,,,,
13962,10/5/2023 18:45,338.8,23.06,755.5,,,,,,,,,,,,,,,
13963,10/5/2023 19:00,338.4,23.06,754.8,,,,,,,,,,,,,,,
13964,10/5/2023 19:15,338.8,23.04,756.3,,,,,,,,,,,,,,,
13965,10/5/2023 19:30,339.2,23.02,757.7,,,,,,,,,,,,,,,
13966,10/5/2023 19:45,339.2,23,758.2,,,,,,,,,,,,,,,
13967,10/5/2023 20:00,339.3,22.96,759.3,,,,,,,,,,,,,,,
13968,10/5/2023 20:15,339.3,22.94,759.8,,,,,,,,,,,,,,,
13969,10/5/2023 20:30,339.3,22.91,760.5,,,,,,,,,,,,,,,
13970,10/5/2023 20:45,338.9,22.89,760.2,,,,,,,,,,,,,,,
13971,10/5/2023 21:00,338.9,22.87,760.7,,,,,,,,,,,,,,,
13972,10/5/2023 21:15,338.5,22.84,760.5,,,,,,,,,,,,,,,
13973,10/5/2023 21:30,337.7,22.82,759.2,,,,,,,,,,,,,,,
13974,10/5/2023 21:45,337.3,22.8,758.9,,,,,,,,,,,,,,,
13975,10/5/2023 22:00,336.5,22.78,757.6,,,,,,,,,,,,,,,
13976,10/5/2023 22:15,336.5,22.77,758,,,,,,,,,,,,,,,
13977,10/5/2023 22:30,335.8,22.74,757.1,,,,,,,,,,,,,,,
13978,10/5/2023 22:45,335.8,22.73,757.5,,,,,,,,,,,,,,,
13979,10/5/2023 23:00,335.8,22.71,758,,,,,,,,,,,,,,,
13980,10/5/2023 23:15,335.8,22.71,758.2,,,,,,,,,,,,,,,
13981,10/5/2023 23:30,335.8,22.7,758.6,,,,,,,,,,,,,,,
13982,10/5/2023 23:45,335.8,22.67,759.3,,,,,,,,,,,,,,,
13983,10/6/2023 0:00,335.8,22.66,759.6,,,,,,,,,,,,,,,
13984,10/6/2023 0:15,335.8,22.65,760,,,,,,,,,,,,,,,
13985,10/6/2023 0:30,335.8,22.63,760.5,,,,,,,,,,,,,,,
13986,10/6/2023 0:45,335.4,22.62,760,,,,,,,,,,,,,,,
13987,10/6/2023 1:00,335,22.62,759.3,,,,,,,,,,,,,,,
13988,10/6/2023 1:15,335,22.61,759.7,,,,,,,,,,,,,,,
13989,10/6/2023 1:30,335.8,22.6,761.9,,,,,,,,,,,,,,,
13990,10/6/2023 1:45,335.4,22.6,761.2,,,,,,,,,,,,,,,
13991,10/6/2023 2:00,335.8,22.59,762.4,,,,,,,,,,,,,,,
13992,10/6/2023 2:15,335.8,22.59,762.6,,,,,,,,,,,,,,,
13993,10/6/2023 2:30,335.8,22.57,763.2,,,,,,,,,,,,,,,
13994,10/6/2023 2:45,335.8,22.57,763.4,,,,,,,,,,,,,,,
13995,10/6/2023 3:00,335.8,22.56,763.8,,,,,,,,,,,,,,,
13996,10/6/2023 3:15,335.8,22.56,764,,,,,,,,,,,,,,,
13997,10/6/2023 3:30,336.2,22.56,765.1,,,,,,,,,,,,,,,
13998,10/6/2023 3:45,336.2,22.55,765.4,,,,,,,,,,,,,,,
13999,10/6/2023 4:00,336.2,22.56,765.5,,,,,,,,,,,,,,,
14000,10/6/2023 4:15,336.2,22.55,765.8,,,,,,,,,,,,,,,
14001,10/6/2023 4:30,336.2,22.54,766.2,,,,,,,,,,,,,,,
14002,10/6/2023 4:45,336.6,22.53,767.5,,,,,,,,,,,,,,,
14003,10/6/2023 5:00,336.6,22.53,767.7,,,,,,,,,,,,,,,
14004,10/6/2023 5:15,336.2,22.53,767,,,,,,,,,,,,,,,
14005,10/6/2023 5:30,336.6,22.51,768.5,,,,,,,,,,,,,,,
14006,10/6/2023 5:45,336.6,22.5,768.8,,,,,,,,,,,,,,,
14007,10/6/2023 6:00,336.6,22.5,769,,,,,,,,,,,,,,,
14008,10/6/2023 6:15,336.6,22.49,769.4,,,,,,,,,,,,,,,
14009,10/6/2023 6:30,336.6,22.49,769.6,,,,,,,,,,,,,,,
14010,10/6/2023 6:45,336.6,22.48,770,,,,,,,,,,,,,,,
14011,10/6/2023 7:00,337,22.46,771.4,,,,,,,,,,,,,,,
14012,10/6/2023 7:15,337,22.46,771.6,,,,,,,,,,,,,,,
14013,10/6/2023 7:30,337.5,22.45,773.2,,,,,,,,,,,,,,,
14014,10/6/2023 7:45,337.1,22.44,772.6,,,,,,,,,,,,,,,
14015,10/6/2023 8:00,337.5,22.44,773.7,,,,,,,,,,,,,,,
14016,10/6/2023 8:15,337.5,22.44,773.9,,,,,,,,,,,,,,,
14017,10/6/2023 8:30,337.1,22.44,773.2,,,,,,,,,,,,,,,
14018,10/6/2023 8:45,336.7,22.44,772.5,,,,,,,,,,,,,,,
14019,10/6/2023 9:00,336.7,22.44,772.7,,,,,,,,,,,,,,,
14020,10/6/2023 9:15,336.3,22.45,771.8,,,,,,,,,,,,,,,
14021,10/6/2023 9:30,335.9,22.46,771,,,,,,,,,,,,,,,
14022,10/6/2023 9:45,335.9,22.48,770.8,,,,,,,,,,,,,,,
14023,10/6/2023 10:00,335.8,22.5,770.5,,,,,,,,,,,,,,,
14024,10/6/2023 10:15,335.8,22.5,770.7,,,,,,,,,,,,,,,
14025,10/6/2023 10:30,335.8,22.54,770.2,,,,,,,,,,,,,,,
14026,10/6/2023 10:45,335.8,22.56,770.1,,,,,,,,,,,,,,,
14027,10/6/2023 11:00,336.6,22.61,771.3,,,,,,,,,,,,,,,
14028,10/6/2023 11:15,337.8,22.65,773.5,,,,,,,,,,,,,,,
14029,10/6/2023 11:30,337,22.68,771.4,,,,,,,,,,,,,,,
14030,10/6/2023 11:45,337.8,22.72,772.8,,,,,,,,,,,,,,,
14031,10/6/2023 12:00,337.7,22.77,771.9,,,,,,,,,,,,,,,
14032,10/6/2023 12:15,338.5,22.8,773.4,,,,,,,,,,,,,,,
14033,10/6/2023 12:30,338.9,22.85,773.7,,,,,,,,,,,,,,,
14034,10/6/2023 12:45,339.3,22.9,774,,,,,,,,,,,,,,,
14035,10/6/2023 13:00,339.7,22.94,774.4,,,,,,,,,,,,,,,
14036,10/6/2023 13:15,340,23,774.3,,,,,,,,,,,,,,,
14037,10/6/2023 13:30,341.2,23.04,776.6,,,,,,,,,,,,,,,
14038,10/6/2023 13:45,340.8,23.07,775.4,,,,,,,,,,,,,,,
14039,10/6/2023 14:00,341.2,23.11,775.8,,,,,,,,,,,,,,,
14040,10/6/2023 14:15,341.2,23.16,775.2,,,,,,,,,,,,,,,
14041,10/6/2023 14:30,341.2,23.18,775,,,,,,,,,,,,,,,
14042,10/6/2023 14:45,341.9,23.21,776.3,,,,,,,,,,,,,,,
14043,10/6/2023 15:00,341.9,23.23,776.2,,,,,,,,,,,,,,,
14044,10/6/2023 15:15,342.3,23.27,776.6,,,,,,,,,,,,,,,
14045,10/6/2023 15:30,342.7,23.29,777.4,,,,,,,,,,,,,,,
14046,10/6/2023 15:45,342.7,23.31,777.3,,,,,,,,,,,,,,,
14047,10/6/2023 16:00,342.7,23.31,777.5,,,,,,,,,,,,,,,
14048,10/6/2023 16:15,342.7,23.33,777.4,,,,,,,,,,,,,,,
14049,10/6/2023 16:30,343.1,23.33,778.5,,,,,,,,,,,,,,,
14050,10/6/2023 16:45,343.1,23.34,778.5,,,,,,,,,,,,,,,
14051,10/6/2023 17:00,343.1,23.34,778.7,,,,,,,,,,,,,,,
14052,10/6/2023 17:15,342.7,23.33,778.2,,,,,,,,,,,,,,,
14053,10/6/2023 17:30,341.9,23.33,776.6,,,,,,,,,,,,,,,
14054,10/6/2023 17:45,341.1,23.33,774.9,,,,,,,,,,,,,,,
14055,10/6/2023 18:00,340.3,23.33,773.3,,,,,,,,,,,,,,,
14056,10/6/2023 18:15,340.7,23.31,774.8,,,,,,,,,,,,,,,
14057,10/6/2023 18:30,341.5,23.3,777,,,,,,,,,,,,,,,
14058,10/6/2023 18:45,341.9,23.29,778.2,,,,,,,,,,,,,,,
14059,10/6/2023 19:00,342.3,23.28,779.5,,,,,,,,,,,,,,,
14060,10/6/2023 19:15,342.7,23.27,780.8,,,,,,,,,,,,,,,
14061,10/6/2023 19:30,343.1,23.25,782.3,,,,,,,,,,,,,,,
14062,10/6/2023 19:45,343.1,23.24,782.6,,,,,,,,,,,,,,,
14063,10/6/2023 20:00,343.9,23.23,784.8,,,,,,,,,,,,,,,
14064,10/6/2023 20:15,343.9,23.22,785.2,,,,,,,,,,,,,,,
14065,10/6/2023 20:30,344.3,23.22,786.3,,,,,,,,,,,,,,,
14066,10/6/2023 20:45,344.3,23.21,786.7,,,,,,,,,,,,,,,
14067,10/6/2023 21:00,344.7,23.18,788.3,,,,,,,,,,,,,,,
14068,10/6/2023 21:15,344.3,23.17,787.8,,,,,,,,,,,,,,,
14069,10/6/2023 21:30,344.3,23.16,788.2,,,,,,,,,,,,,,,
14070,10/6/2023 21:45,344.7,23.13,789.8,,,,,,,,,,,,,,,
14071,10/6/2023 22:00,344.4,23.12,789.5,,,,,,,,,,,,,,,
14072,10/6/2023 22:15,344.4,23.11,789.9,,,,,,,,,,,,,,,
14073,10/6/2023 22:30,344,23.1,789.4,,,,,,,,,,,,,,,
14074,10/6/2023 22:45,343.2,23.08,788.1,,,,,,,,,,,,,,,
14075,10/6/2023 23:00,343.2,23.07,788.4,,,,,,,,,,,,,,,
14076,10/6/2023 23:15,343.2,23.06,788.8,,,,,,,,,,,,,,,
14077,10/6/2023 23:30,343.2,23.05,789.2,,,,,,,,,,,,,,,
14078,10/6/2023 23:45,338.8,23.02,779.8,,,,,,,,,,,,,,,
14079,10/7/2023 0:00,338.8,23.01,780.2,,,,,,,,,,,,,,,
14080,10/7/2023 0:15,339.2,23,781.5,,,,,,,,,,,,,,,
14081,10/7/2023 0:30,339.2,22.99,781.8,,,,,,,,,,,,,,,
14082,10/7/2023 0:45,338.9,22.96,781.8,,,,,,,,,,,,,,,
14083,10/7/2023 1:00,338.9,22.95,782.2,,,,,,,,,,,,,,,
14084,10/7/2023 1:15,338.9,22.94,782.6,,,,,,,,,,,,,,,
14085,10/7/2023 1:30,338.5,22.93,782,,,,,,,,,,,,,,,
14086,10/7/2023 1:45,338.9,22.91,783.5,,,,,,,,,,,,,,,
14087,10/7/2023 2:00,338.5,22.9,783,,,,,,,,,,,,,,,
14088,10/7/2023 2:15,338.5,22.89,783.3,,,,,,,,,,,,,,,
14089,10/7/2023 2:30,338.5,22.88,783.7,,,,,,,,,,,,,,,
14090,10/7/2023 2:45,338.5,22.87,784.1,,,,,,,,,,,,,,,
14091,10/7/2023 3:00,337.7,22.85,782.8,,,,,,,,,,,,,,,
14092,10/7/2023 3:15,337.7,22.83,783.3,,,,,,,,,,,,,,,
14093,10/7/2023 3:30,336.9,22.83,781.7,,,,,,,,,,,,,,,
14094,10/7/2023 3:45,336.9,22.82,782,,,,,,,,,,,,,,,
14095,10/7/2023 4:00,336.9,22.8,782.6,,,,,,,,,,,,,,,
14096,10/7/2023 4:15,336.9,22.79,783,,,,,,,,,,,,,,,
14097,10/7/2023 4:30,336.9,22.78,783.3,,,,,,,,,,,,,,,
14098,10/7/2023 4:45,336.5,22.76,782.9,,,,,,,,,,,,,,,
14099,10/7/2023 5:00,336.5,22.76,783.2,,,,,,,,,,,,,,,
14100,10/7/2023 5:15,336.6,22.73,784.1,,,,,,,,,,,,,,,
14101,10/7/2023 5:30,336.2,22.72,783.5,,,,,,,,,,,,,,,
14102,10/7/2023 5:45,336.2,22.71,783.9,,,,,,,,,,,,,,,
14103,10/7/2023 6:00,335.8,22.7,783.4,,,,,,,,,,,,,,,
14104,10/7/2023 6:15,335.8,22.68,783.9,,,,,,,,,,,,,,,
14105,10/7/2023 6:30,335.8,22.67,784.3,,,,,,,,,,,,,,,
14106,10/7/2023 6:45,335.8,22.66,784.7,,,,,,,,,,,,,,,
14107,10/7/2023 7:00,335.8,22.65,785,,,,,,,,,,,,,,,
14108,10/7/2023 7:15,335.8,22.63,785.6,,,,,,,,,,,,,,,
14109,10/7/2023 7:30,335.8,22.62,785.9,,,,,,,,,,,,,,,
14110,10/7/2023 7:45,335,22.6,784.6,,,,,,,,,,,,,,,
14111,10/7/2023 8:00,334.6,22.6,783.9,,,,,,,,,,,,,,,
14112,10/7/2023 8:15,334.6,22.59,784.3,,,,,,,,,,,,,,,
14113,10/7/2023 8:30,334.2,22.59,783.5,,,,,,,,,,,,,,,
14114,10/7/2023 8:45,334.2,22.59,783.7,,,,,,,,,,,,,,,
14115,10/7/2023 9:00,334.2,22.59,783.9,,,,,,,,,,,,,,,
14116,10/7/2023 9:15,334.6,22.59,785.1,,,,,,,,,,,,,,,
14117,10/7/2023 9:30,334.6,22.6,785.1,,,,,,,,,,,,,,,
14118,10/7/2023 9:45,334.6,22.62,785,,,,,,,,,,,,,,,
14119,10/7/2023 10:00,335,22.63,785.9,,,,,,,,,,,,,,,
14120,10/7/2023 10:15,335.4,22.65,786.7,,,,,,,,,,,,,,,
14121,10/7/2023 10:30,335.8,22.67,787.5,,,,,,,,,,,,,,,
14122,10/7/2023 10:45,335.8,22.7,787.2,,,,,,,,,,,,,,,
14123,10/7/2023 11:00,336.6,22.72,789,,,,,,,,,,,,,,,
14124,10/7/2023 11:15,336.2,22.74,787.9,,,,,,,,,,,,,,,
14125,10/7/2023 11:30,335.7,22.79,786.1,,,,,,,,,,,,,,,
14126,10/7/2023 11:45,336.5,22.82,787.6,,,,,,,,,,,,,,,
14127,10/7/2023 12:00,336.5,22.83,787.6,,,,,,,,,,,,,,,
14128,10/7/2023 12:15,336.9,22.84,788.6,,,,,,,,,,,,,,,
14129,10/7/2023 12:30,336.9,22.85,788.6,,,,,,,,,,,,,,,
14130,10/7/2023 12:45,336.9,22.85,788.8,,,,,,,,,,,,,,,
14131,10/7/2023 13:00,336.9,22.85,789,,,,,,,,,,,,,,,
14132,10/7/2023 13:15,337.3,22.85,790.2,,,,,,,,,,,,,,,
14133,10/7/2023 13:30,337.7,22.83,791.7,,,,,,,,,,,,,,,
14134,10/7/2023 13:45,337.7,22.84,791.7,,,,,,,,,,,,,,,
14135,10/7/2023 14:00,337.7,22.84,791.9,,,,,,,,,,,,,,,
14136,10/7/2023 14:15,337.7,22.85,791.9,,,,,,,,,,,,,,,
14137,10/7/2023 14:30,337.7,22.88,791.6,,,,,,,,,,,,,,,
14138,10/7/2023 14:45,338.1,22.89,792.6,,,,,,,,,,,,,,,
14139,10/7/2023 15:00,338.5,22.91,793.4,,,,,,,,,,,,,,,
14140,10/7/2023 15:15,338.5,22.94,793.1,,,,,,,,,,,,,,,
14141,10/7/2023 15:30,338.8,23,793,,,,,,,,,,,,,,,
14142,10/7/2023 15:45,338.8,23.06,792.1,,,,,,,,,,,,,,,
14143,10/7/2023 16:00,339.6,23.13,793,,,,,,,,,,,,,,,
14144,10/7/2023 16:15,340,23.19,793.1,,,,,,,,,,,,,,,
14145,10/7/2023 16:30,340.7,23.24,794.1,,,,,,,,,,,,,,,
14146,10/7/2023 16:45,340.7,23.28,793.6,,,,,,,,,,,,,,,
14147,10/7/2023 17:00,341.1,23.31,794.2,,,,,,,,,,,,,,,
14148,10/7/2023 17:15,341.9,23.34,795.8,,,,,,,,,,,,,,,
14149,10/7/2023 17:30,341.9,23.34,796,,,,,,,,,,,,,,,
14150,10/7/2023 17:45,341.1,23.31,794.8,,,,,,,,,,,,,,,
14151,10/7/2023 18:00,340.7,23.29,794.4,,,,,,,,,,,,,,,
14152,10/7/2023 18:15,340.3,23.25,794.4,,,,,,,,,,,,,,,
14153,10/7/2023 18:30,340.4,23.19,795.9,,,,,,,,,,,,,,,
14154,10/7/2023 18:45,340.4,23.13,797.1,,,,,,,,,,,,,,,
14155,10/7/2023 19:00,340,23.06,797.6,,,,,,,,,,,,,,,
14156,10/7/2023 19:15,338.8,23,796,,,,,,,,,,,,,,,
14157,10/7/2023 19:30,338.5,22.91,797.1,,,,,,,,,,,,,,,
14158,10/7/2023 19:45,336.9,22.84,794.7,,,,,,,,,,,,,,,
14159,10/7/2023 20:00,335,22.78,791.5,,,,,,,,,,,,,,,
14160,10/7/2023 20:15,333.8,22.71,790,,,,,,,,,,,,,,,
14161,10/7/2023 20:30,333.8,22.65,791.3,,,,,,,,,,,,,,,
14162,10/7/2023 20:45,333.4,22.59,791.6,,,,,,,,,,,,,,,
14163,10/7/2023 21:00,333.5,22.53,793,,,,,,,,,,,,,,,
14164,10/7/2023 21:15,333.1,22.48,793.2,,,,,,,,,,,,,,,
14165,10/7/2023 21:30,332.7,22.4,793.8,,,,,,,,,,,,,,,
14166,10/7/2023 21:45,332.3,22.34,794.1,,,,,,,,,,,,,,,
14167,10/7/2023 22:00,331.6,22.28,793.7,,,,,,,,,,,,,,,
14168,10/7/2023 22:15,331.6,22.23,794.7,,,,,,,,,,,,,,,
14169,10/7/2023 22:30,330.8,22.16,794.2,,,,,,,,,,,,,,,
14170,10/7/2023 22:45,330.4,22.1,794.5,,,,,,,,,,,,,,,
14171,10/7/2023 23:00,330.4,22.04,795.8,,,,,,,,,,,,,,,
14172,10/7/2023 23:15,329.7,21.99,795.2,,,,,,,,,,,,,,,
14173,10/7/2023 23:30,329.3,21.93,795.5,,,,,,,,,,,,,,,
14174,10/7/2023 23:45,328.5,21.87,794.8,,,,,,,,,,,,,,,
14175,10/8/2023 0:00,328.5,21.81,796,,,,,,,,,,,,,,,
14176,10/8/2023 0:15,328.2,21.76,796.4,,,,,,,,,,,,,,,
14177,10/8/2023 0:30,327.4,21.7,795.7,,,,,,,,,,,,,,,
14178,10/8/2023 0:45,327.4,21.65,796.8,,,,,,,,,,,,,,,
14179,10/8/2023 1:00,327.4,21.6,797.9,,,,,,,,,,,,,,,
14180,10/8/2023 1:15,327,21.54,798.2,,,,,,,,,,,,,,,
14181,10/8/2023 1:30,326.7,21.51,798.2,,,,,,,,,,,,,,,
14182,10/8/2023 1:45,326.3,21.46,798.3,,,,,,,,,,,,,,,
14183,10/8/2023 2:00,326.3,21.41,799.4,,,,,,,,,,,,,,,
14184,10/8/2023 2:15,325.5,21.37,798.3,,,,,,,,,,,,,,,
14185,10/8/2023 2:30,325.1,21.32,798.4,,,,,,,,,,,,,,,
14186,10/8/2023 2:45,325.2,21.26,800,,,,,,,,,,,,,,,
14187,10/8/2023 3:00,325.2,21.21,801.1,,,,,,,,,,,,,,,
14188,10/8/2023 3:15,324.8,21.17,801,,,,,,,,,,,,,,,
14189,10/8/2023 3:30,324.4,21.1,801.5,,,,,,,,,,,,,,,
14190,10/8/2023 3:45,324,21.04,801.7,,,,,,,,,,,,,,,
14191,10/8/2023 4:00,323.3,21,800.9,,,,,,,,,,,,,,,
14192,10/8/2023 4:15,323.3,20.93,802.4,,,,,,,,,,,,,,,
14193,10/8/2023 4:30,322.5,20.89,801.3,,,,,,,,,,,,,,,
14194,10/8/2023 4:45,322.5,20.84,802.4,,,,,,,,,,,,,,,
14195,10/8/2023 5:00,322.1,20.76,803.1,,,,,,,,,,,,,,,
14196,10/8/2023 5:15,322.2,20.72,804.3,,,,,,,,,,,,,,,
14197,10/8/2023 5:30,321.4,20.67,803.4,,,,,,,,,,,,,,,
14198,10/8/2023 5:45,321,20.62,803.5,,,,,,,,,,,,,,,
14199,10/8/2023 6:00,320.6,20.55,803.9,,,,,,,,,,,,,,,
14200,10/8/2023 6:15,320.3,20.49,804.5,,,,,,,,,,,,,,,
14201,10/8/2023 6:30,320.3,20.44,805.6,,,,,,,,,,,,,,,
14202,10/8/2023 6:45,319.9,20.38,805.9,,,,,,,,,,,,,,,
14203,10/8/2023 7:00,319.1,20.33,805,,,,,,,,,,,,,,,
14204,10/8/2023 7:15,319.1,20.28,806.1,,,,,,,,,,,,,,,
14205,10/8/2023 7:30,318.4,20.23,805.4,,,,,,,,,,,,,,,
14206,10/8/2023 7:45,318.4,20.17,806.7,,,,,,,,,,,,,,,
14207,10/8/2023 8:00,318,20.12,806.8,,,,,,,,,,,,,,,
14208,10/8/2023 8:15,318,20.07,808,,,,,,,,,,,,,,,
14209,10/8/2023 8:30,318,20.04,808.7,,,,,,,,,,,,,,,
14210,10/8/2023 8:45,317.6,19.99,808.8,,,,,,,,,,,,,,,
14211,10/8/2023 9:00,317.3,19.94,809.2,,,,,,,,,,,,,,,
14212,10/8/2023 9:15,316.9,19.92,808.7,,,,,,,,,,,,,,,
14213,10/8/2023 9:30,317.3,19.89,810.5,,,,,,,,,,,,,,,
14214,10/8/2023 9:45,317.3,19.85,811.5,,,,,,,,,,,,,,,
14215,10/8/2023 10:00,316.9,19.82,811.2,,,,,,,,,,,,,,,
14216,10/8/2023 10:15,316.9,19.78,812.1,,,,,,,,,,,,,,,
14217,10/8/2023 10:30,316.9,19.76,812.7,,,,,,,,,,,,,,,
14218,10/8/2023 10:45,316.9,19.73,813.5,,,,,,,,,,,,,,,
14219,10/8/2023 11:00,316.9,19.72,813.9,,,,,,,,,,,,,,,
14220,10/8/2023 11:15,316.5,19.71,813.2,,,,,,,,,,,,,,,
14221,10/8/2023 11:30,316.5,19.7,813.6,,,,,,,,,,,,,,,
14222,10/8/2023 11:45,316.5,19.7,813.8,,,,,,,,,,,,,,,
14223,10/8/2023 12:00,316.9,19.71,814.9,,,,,,,,,,,,,,,
14224,10/8/2023 12:15,316.9,19.75,814.3,,,,,,,,,,,,,,,
14225,10/8/2023 12:30,316.1,19.81,811.4,,,,,,,,,,,,,,,
14226,10/8/2023 12:45,316.1,19.85,810.8,,,,,,,,,,,,,,,
14227,10/8/2023 13:00,316.1,19.92,809.7,,,,,,,,,,,,,,,
14228,10/8/2023 13:15,316.4,20,809.2,,,,,,,,,,,,,,,
14229,10/8/2023 13:30,316.8,20.07,809.2,,,,,,,,,,,,,,,
14230,10/8/2023 13:45,317.6,20.15,810,,,,,,,,,,,,,,,
14231,10/8/2023 14:00,318.4,20.23,810.7,,,,,,,,,,,,,,,
14232,10/8/2023 14:15,319.9,20.34,812.7,,,,,,,,,,,,,,,
14233,10/8/2023 14:30,320.3,20.4,812.8,,,,,,,,,,,,,,,
14234,10/8/2023 14:45,321.1,20.49,813.4,,,,,,,,,,,,,,,
14235,10/8/2023 15:00,322.2,20.56,815.1,,,,,,,,,,,,,,,
14236,10/8/2023 15:15,323.4,20.64,816.9,,,,,,,,,,,,,,,
14237,10/8/2023 15:30,323.8,20.72,816.6,,,,,,,,,,,,,,,
14238,10/8/2023 15:45,324.1,20.78,816.5,,,,,,,,,,,,,,,
14239,10/8/2023 16:00,324.5,20.81,817.2,,,,,,,,,,,,,,,
14240,10/8/2023 16:15,325.3,20.85,818.6,,,,,,,,,,,,,,,
14241,10/8/2023 16:30,324.9,20.86,817.7,,,,,,,,,,,,,,,
14242,10/8/2023 16:45,325.3,20.9,818.1,,,,,,,,,,,,,,,
14243,10/8/2023 17:00,325.3,20.9,818.3,,,,,,,,,,,,,,,
14244,10/8/2023 17:15,325.3,20.9,818.5,,,,,,,,,,,,,,,
14245,10/8/2023 17:30,325.3,20.89,818.9,,,,,,,,,,,,,,,
