#,Date ,"Low Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Full Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Temp, °F (LGR S/N: 20936906, SEN S/N: 20936906)",Specific_Conductance
27486,4/13/2023 16:30,,277.6,64.33,88.8
27487,4/13/2023 16:45,,278,64.33,88.9
27488,4/13/2023 17:00,,277.6,64.31,88.8
27489,4/13/2023 17:15,,277.2,64.33,88.6
27490,4/13/2023 17:30,,277.6,64.31,88.8
27491,4/13/2023 17:45,,277.6,64.31,88.8
27492,4/13/2023 18:00,,277.2,64.31,88.6
27493,4/13/2023 18:15,,277.2,64.31,88.6
27494,4/13/2023 18:30,,277.6,64.31,88.7
27495,4/13/2023 18:45,,277.2,64.31,88.6
27496,4/13/2023 19:00,,277.2,64.31,88.6
27497,4/13/2023 19:15,,277.2,64.31,88.6
27498,4/13/2023 19:30,,277.2,64.31,88.6
27499,4/13/2023 19:45,,277.2,64.31,88.6
27500,4/13/2023 20:00,,277.2,64.31,88.6
27501,4/13/2023 20:15,,277.2,64.31,88.6
27502,4/13/2023 20:30,,277.2,64.31,88.6
27503,4/13/2023 20:45,,277.2,64.31,88.5
27504,4/13/2023 21:00,,276.8,64.31,88.4
27505,4/13/2023 21:15,,277.2,64.31,88.5
27506,4/13/2023 21:30,,277.2,64.31,88.5
27507,4/13/2023 21:45,,277.2,64.31,88.5
27508,4/13/2023 22:00,,277.2,64.31,88.5
27509,4/13/2023 22:15,,277.2,64.29,88.5
27510,4/13/2023 22:30,,276.8,64.31,88.4
27511,4/13/2023 22:45,,276.8,64.29,88.4
27512,4/13/2023 23:00,,277.2,64.31,88.5
27513,4/13/2023 23:15,,276.8,64.31,88.3
27514,4/13/2023 23:30,,277.2,64.29,88.5
27515,4/13/2023 23:45,,276.8,64.31,88.3
27516,4/14/2023 0:00,,276.8,64.29,88.3
27517,4/14/2023 0:15,,277.2,64.31,88.4
27518,4/14/2023 0:30,,276.4,64.29,88.2
27519,4/14/2023 0:45,,277.2,64.31,88.4
27520,4/14/2023 1:00,,276.8,64.29,88.3
27521,4/14/2023 1:15,,276.8,64.29,88.3
27522,4/14/2023 1:30,,276.4,64.29,88.2
27523,4/14/2023 1:45,,277.2,64.29,88.4
27524,4/14/2023 2:00,,276.4,64.31,88.1
27525,4/14/2023 2:15,,276.8,64.29,88.3
27526,4/14/2023 2:30,,277.2,64.31,88.4
27527,4/14/2023 2:45,,276.8,64.31,88.2
27528,4/14/2023 3:00,,277.2,64.29,88.4
27529,4/14/2023 3:15,,276.8,64.31,88.2
27530,4/14/2023 3:30,,276.8,64.29,88.2
27531,4/14/2023 3:45,,276.8,64.31,88.2
27532,4/14/2023 4:00,,276.8,64.29,88.2
27533,4/14/2023 4:15,,277.2,64.29,88.4
27534,4/14/2023 4:30,,277.2,64.29,88.3
27535,4/14/2023 4:45,,276.8,64.29,88.2
27536,4/14/2023 5:00,,277.2,64.29,88.3
27537,4/14/2023 5:15,,277.2,64.29,88.3
27538,4/14/2023 5:30,,277.2,64.31,88.3
27539,4/14/2023 5:45,,277.2,64.29,88.3
27540,4/14/2023 6:00,,277.2,64.29,88.3
27541,4/14/2023 6:15,,277.2,64.29,88.3
27542,4/14/2023 6:30,,277.2,64.29,88.3
27543,4/14/2023 6:45,,277.2,64.29,88.3
27544,4/14/2023 7:00,,277.2,64.29,88.3
27545,4/14/2023 7:15,,277.6,64.29,88.4
27546,4/14/2023 7:30,,277.2,64.29,88.3
27547,4/14/2023 7:45,,277.2,64.29,88.3
27548,4/14/2023 8:00,,277.6,64.29,88.4
27549,4/14/2023 8:15,,277.2,64.29,88.2
27550,4/14/2023 8:30,,277.6,64.29,88.4
27551,4/14/2023 8:45,,277.6,64.26,88.4
27552,4/14/2023 9:00,,277.6,64.29,88.3
27553,4/14/2023 9:15,,277.6,64.29,88.3
27554,4/14/2023 9:30,,277.6,64.29,88.3
27555,4/14/2023 9:45,,277.2,64.29,88.2
27556,4/14/2023 10:00,,277.6,64.29,88.3
27557,4/14/2023 10:15,,277.6,64.29,88.3
27558,4/14/2023 10:30,,277.6,64.26,88.3
27559,4/14/2023 10:45,,277.6,64.29,88.3
27560,4/14/2023 11:00,,277.6,64.29,88.3
27561,4/14/2023 11:15,,277.6,64.29,88.3
27562,4/14/2023 11:30,,277.6,64.29,88.3
27563,4/14/2023 11:45,,277.6,64.29,88.3
27564,4/14/2023 12:00,,277.6,64.29,88.3
27565,4/14/2023 12:15,,277.6,64.26,88.3
27566,4/14/2023 12:30,,277.6,64.26,88.3
27567,4/14/2023 12:45,,277.6,64.29,88.2
27568,4/14/2023 13:00,,277.6,64.26,88.3
27569,4/14/2023 13:15,,277.6,64.29,88.2
27570,4/14/2023 13:30,,277.6,64.29,88.2
27571,4/14/2023 13:45,,277.6,64.26,88.3
27572,4/14/2023 14:00,,277.6,64.29,88.2
27573,4/14/2023 14:15,,277.6,64.26,88.2
27574,4/14/2023 14:30,,277.6,64.26,88.2
27575,4/14/2023 14:45,,277.6,64.29,88.2
27576,4/14/2023 15:00,,277.6,64.26,88.2
27577,4/14/2023 15:15,,277.6,64.26,88.2
27578,4/14/2023 15:30,,277.6,64.26,88.2
27579,4/14/2023 15:45,,277.6,64.29,88.2
27580,4/14/2023 16:00,,277.6,64.26,88.2
27581,4/14/2023 16:15,,277.6,64.26,88.2
27582,4/14/2023 16:30,,277.6,64.26,88.2
27583,4/14/2023 16:45,,277.6,64.26,88.2
27584,4/14/2023 17:00,,277.6,64.26,88.2
27585,4/14/2023 17:15,,277.6,64.26,88.2
27586,4/14/2023 17:30,,277.6,64.29,88.1
27587,4/14/2023 17:45,,277.6,64.26,88.1
27588,4/14/2023 18:00,,277.6,64.26,88.1
27589,4/14/2023 18:15,,277.6,64.26,88.1
27590,4/14/2023 18:30,,277.6,64.26,88.1
27591,4/14/2023 18:45,,277.6,64.26,88.1
27592,4/14/2023 19:00,,277.6,64.26,88.1
27593,4/14/2023 19:15,,277.6,64.26,88.1
27594,4/14/2023 19:30,,277.6,64.26,88.1
27595,4/14/2023 19:45,,277.2,64.26,88
27596,4/14/2023 20:00,,277.2,64.26,87.9
27597,4/14/2023 20:15,,277.6,64.26,88.1
27598,4/14/2023 20:30,,277.6,64.26,88.1
27599,4/14/2023 20:45,,277.2,64.26,87.9
27600,4/14/2023 21:00,,277.6,64.26,88
27601,4/14/2023 21:15,,277.2,64.26,87.9
27602,4/14/2023 21:30,,277.6,64.26,88
27603,4/14/2023 21:45,,277.2,64.26,87.9
27604,4/14/2023 22:00,,277.6,64.26,88
27605,4/14/2023 22:15,,277.2,64.26,87.9
27606,4/14/2023 22:30,,277.2,64.26,87.9
27607,4/14/2023 22:45,,277.6,64.26,88
27608,4/14/2023 23:00,,277.2,64.26,87.9
27609,4/14/2023 23:15,,277.6,64.26,88
27610,4/14/2023 23:30,,277.2,64.26,87.8
27611,4/14/2023 23:45,,277.2,64.26,87.8
27612,4/15/2023 0:00,,277.6,64.26,88
27613,4/15/2023 0:15,,277.6,64.26,88
27614,4/15/2023 0:30,,277.2,64.26,87.8
27615,4/15/2023 0:45,,277.6,64.26,87.9
27616,4/15/2023 1:00,,277.6,64.26,87.9
27617,4/15/2023 1:15,,277.2,64.26,87.8
27618,4/15/2023 1:30,,277.6,64.26,87.9
27619,4/15/2023 1:45,,277.6,64.26,87.9
27620,4/15/2023 2:00,,277.2,64.26,87.8
27621,4/15/2023 2:15,,277.6,64.26,87.9
27622,4/15/2023 2:30,,277.2,64.26,87.8
27623,4/15/2023 2:45,,277.6,64.26,87.9
27624,4/15/2023 3:00,,277.6,64.26,87.9
27625,4/15/2023 3:15,,277.6,64.26,87.9
27626,4/15/2023 3:30,,277.6,64.26,87.9
27627,4/15/2023 3:45,,277.6,64.26,87.9
27628,4/15/2023 4:00,,277.6,64.26,87.8
27629,4/15/2023 4:15,,277.6,64.26,87.8
27630,4/15/2023 4:30,,277.6,64.26,87.8
27631,4/15/2023 4:45,,277.6,64.26,87.8
27632,4/15/2023 5:00,,277.6,64.26,87.8
27633,4/15/2023 5:15,,277.6,64.26,87.8
27634,4/15/2023 5:30,,277.6,64.26,87.8
27635,4/15/2023 5:45,,277.6,64.26,87.8
27636,4/15/2023 6:00,,277.6,64.26,87.8
27637,4/15/2023 6:15,,277.6,64.26,87.8
27638,4/15/2023 6:30,,277.6,64.26,87.8
27639,4/15/2023 6:45,,277.6,64.26,87.8
27640,4/15/2023 7:00,,277.6,64.26,87.8
27641,4/15/2023 7:15,,277.6,64.26,87.8
27642,4/15/2023 7:30,,277.6,64.26,87.7
27643,4/15/2023 7:45,,277.6,64.26,87.7
27644,4/15/2023 8:00,,277.6,64.26,87.7
27645,4/15/2023 8:15,,277.6,64.26,87.7
27646,4/15/2023 8:30,,278,64.24,87.9
27647,4/15/2023 8:45,,278,64.26,87.8
27648,4/15/2023 9:00,,278,64.26,87.8
27649,4/15/2023 9:15,,278,64.26,87.8
27650,4/15/2023 9:30,,277.6,64.26,87.7
27651,4/15/2023 9:45,,277.6,64.26,87.7
27652,4/15/2023 10:00,,278,64.26,87.8
27653,4/15/2023 10:15,,278,64.26,87.8
27654,4/15/2023 10:30,,278,64.26,87.8
27655,4/15/2023 10:45,,278,64.26,87.8
27656,4/15/2023 11:00,,277.6,64.24,87.7
27657,4/15/2023 11:15,,278,64.24,87.8
27658,4/15/2023 11:30,,278,64.26,87.8
27659,4/15/2023 11:45,,278,64.26,87.8
27660,4/15/2023 12:00,,278,64.26,87.7
27661,4/15/2023 12:15,,278,64.26,87.7
27662,4/15/2023 12:30,,278,64.24,87.8
27663,4/15/2023 12:45,,278,64.26,87.7
27664,4/15/2023 13:00,,277.6,64.24,87.6
27665,4/15/2023 13:15,,278,64.26,87.7
27666,4/15/2023 13:30,,278.4,64.26,87.8
27667,4/15/2023 13:45,,278,64.26,87.7
27668,4/15/2023 14:00,,278.4,64.26,87.8
27669,4/15/2023 14:15,,278,64.24,87.7
27670,4/15/2023 14:30,,278,64.24,87.7
27671,4/15/2023 14:45,,278,64.26,87.7
27672,4/15/2023 15:00,,278,64.26,87.7
27673,4/15/2023 15:15,,278,64.26,87.7
27674,4/15/2023 15:30,,278.4,64.24,87.8
27675,4/15/2023 15:45,,278,64.24,87.7
27676,4/15/2023 16:00,,278.8,64.26,87.9
27677,4/15/2023 16:15,,278.4,64.26,87.8
27678,4/15/2023 16:30,,278.4,64.26,87.7
27679,4/15/2023 16:45,,278.8,64.26,87.9
27680,4/15/2023 17:00,,278.8,64.24,87.9
27681,4/15/2023 17:15,,278.4,64.26,87.7
27682,4/15/2023 17:30,,278.8,64.24,87.9
27683,4/15/2023 17:45,,278.8,64.26,87.8
27684,4/15/2023 18:00,,278.8,64.26,87.8
27685,4/15/2023 18:15,,278.4,64.26,87.7
27686,4/15/2023 18:30,,278.8,64.26,87.8
27687,4/15/2023 18:45,,278.8,64.26,87.8
27688,4/15/2023 19:00,,278.8,64.26,87.8
27689,4/15/2023 19:15,,278.8,64.24,87.8
27690,4/15/2023 19:30,,278.8,64.26,87.8
27691,4/15/2023 19:45,,278.8,64.26,87.8
27692,4/15/2023 20:00,,278.8,64.26,87.8
27693,4/15/2023 20:15,,278.8,64.26,87.8
27694,4/15/2023 20:30,,278.8,64.24,87.8
27695,4/15/2023 20:45,,278.8,64.26,87.8
27696,4/15/2023 21:00,,278.8,64.26,87.7
27697,4/15/2023 21:15,,278.8,64.26,87.7
27698,4/15/2023 21:30,,278.8,64.26,87.7
27699,4/15/2023 21:45,,278.8,64.26,87.7
27700,4/15/2023 22:00,,278.8,64.26,87.7
27701,4/15/2023 22:15,,278.8,64.26,87.7
27702,4/15/2023 22:30,,278.8,64.26,87.7
27703,4/15/2023 22:45,,278.8,64.26,87.7
27704,4/15/2023 23:00,,278.8,64.26,87.7
27705,4/15/2023 23:15,,278.8,64.26,87.7
27706,4/15/2023 23:30,,279.2,64.26,87.8
27707,4/15/2023 23:45,,278.8,64.26,87.7
27708,4/16/2023 0:00,,278.8,64.26,87.7
27709,4/16/2023 0:15,,278.8,64.26,87.7
27710,4/16/2023 0:30,,278.8,64.26,87.6
27711,4/16/2023 0:45,,278.8,64.26,87.6
27712,4/16/2023 1:00,,278.8,64.26,87.6
27713,4/16/2023 1:15,,278.8,64.26,87.6
27714,4/16/2023 1:30,,279.2,64.26,87.7
27715,4/16/2023 1:45,,278.8,64.26,87.6
27716,4/16/2023 2:00,,278.8,64.26,87.6
27717,4/16/2023 2:15,,278.8,64.26,87.6
27718,4/16/2023 2:30,,278.8,64.26,87.6
27719,4/16/2023 2:45,,279.2,64.26,87.7
27720,4/16/2023 3:00,,279.2,64.26,87.7
27721,4/16/2023 3:15,,279.2,64.26,87.7
27722,4/16/2023 3:30,,279.2,64.26,87.7
27723,4/16/2023 3:45,,278.8,64.26,87.6
27724,4/16/2023 4:00,,279.2,64.26,87.7
27725,4/16/2023 4:15,,279.2,64.26,87.7
27726,4/16/2023 4:30,,279.2,64.26,87.7
27727,4/16/2023 4:45,,279.2,64.26,87.6
27728,4/16/2023 5:00,,278.8,64.26,87.5
27729,4/16/2023 5:15,,278.8,64.26,87.5
27730,4/16/2023 5:30,,278.8,64.29,87.5
27731,4/16/2023 5:45,,278.8,64.26,87.5
27732,4/16/2023 6:00,,278.8,64.26,87.5
27733,4/16/2023 6:15,,279.2,64.26,87.6
27734,4/16/2023 6:30,,279.2,64.26,87.6
27735,4/16/2023 6:45,,279.2,64.26,87.6
27736,4/16/2023 7:00,,279.2,64.29,87.5
27737,4/16/2023 7:15,,279.2,64.26,87.6
27738,4/16/2023 7:30,,278.8,64.26,87.4
27739,4/16/2023 7:45,,279.2,64.26,87.6
27740,4/16/2023 8:00,,279.2,64.26,87.6
27741,4/16/2023 8:15,,279.2,64.26,87.5
27742,4/16/2023 8:30,,279.2,64.26,87.5
27743,4/16/2023 8:45,,279.2,64.26,87.5
27744,4/16/2023 9:00,,279.2,64.26,87.5
27745,4/16/2023 9:15,,279.2,64.26,87.5
27746,4/16/2023 9:30,,279.2,64.26,87.5
27747,4/16/2023 9:45,,279.2,64.26,87.5
27748,4/16/2023 10:00,,279.6,64.26,87.6
27749,4/16/2023 10:15,,279.6,64.26,87.6
27750,4/16/2023 10:30,,279.6,64.29,87.6
27751,4/16/2023 10:45,,279.6,64.29,87.6
27752,4/16/2023 11:00,,279.6,64.29,87.6
27753,4/16/2023 11:15,,279.6,64.29,87.5
27754,4/16/2023 11:30,,279.6,64.26,87.6
27755,4/16/2023 11:45,,279.6,64.29,87.5
27756,4/16/2023 12:00,,279.6,64.29,87.5
27757,4/16/2023 12:15,,279.6,64.29,87.5
27758,4/16/2023 12:30,,279.6,64.29,87.5
27759,4/16/2023 12:45,,279.6,64.29,87.5
27760,4/16/2023 13:00,,279.6,64.29,87.5
27761,4/16/2023 13:15,,279.6,64.31,87.5
27762,4/16/2023 13:30,,279.6,64.29,87.5
27763,4/16/2023 13:45,,279.6,64.29,87.5
27764,4/16/2023 14:00,,279.6,64.26,87.5
27765,4/16/2023 14:15,,279.6,64.29,87.5
27766,4/16/2023 14:30,,279.6,64.29,87.5
27767,4/16/2023 14:45,,279.6,64.29,87.4
27768,4/16/2023 15:00,,279.6,64.29,87.4
27769,4/16/2023 15:15,,279.6,64.29,87.4
27770,4/16/2023 15:30,,279.6,64.29,87.4
27771,4/16/2023 15:45,,279.6,64.29,87.4
27772,4/16/2023 16:00,,279.6,64.29,87.4
27773,4/16/2023 16:15,,280,64.29,87.5
27774,4/16/2023 16:30,,280,64.29,87.5
27775,4/16/2023 16:45,,279.6,64.29,87.4
27776,4/16/2023 17:00,,279.6,64.29,87.4
27777,4/16/2023 17:15,,279.6,64.29,87.4
27778,4/16/2023 17:30,,280,64.29,87.5
27779,4/16/2023 17:45,,280,64.29,87.5
27780,4/16/2023 18:00,,280,64.29,87.5
27781,4/16/2023 18:15,,280,64.29,87.5
27782,4/16/2023 18:30,,280,64.29,87.5
27783,4/16/2023 18:45,,280,64.29,87.5
27784,4/16/2023 19:00,,280,64.29,87.5
27785,4/16/2023 19:15,,280,64.29,87.4
27786,4/16/2023 19:30,,279.6,64.29,87.3
27787,4/16/2023 19:45,,280,64.29,87.4
27788,4/16/2023 20:00,,280,64.31,87.4
27789,4/16/2023 20:15,,280.4,64.29,87.5
27790,4/16/2023 20:30,,280,64.29,87.4
27791,4/16/2023 20:45,,280,64.31,87.4
27792,4/16/2023 21:00,,280,64.31,87.4
27793,4/16/2023 21:15,,280,64.31,87.4
27794,4/16/2023 21:30,,280,64.31,87.4
27795,4/16/2023 21:45,,280,64.29,87.4
27796,4/16/2023 22:00,,280,64.31,87.3
27797,4/16/2023 22:15,,280,64.31,87.3
27798,4/16/2023 22:30,,280.4,64.31,87.5
27799,4/16/2023 22:45,,280,64.31,87.3
27800,4/16/2023 23:00,,280,64.31,87.3
27801,4/16/2023 23:15,,280.4,64.31,87.4
27802,4/16/2023 23:30,,280,64.31,87.3
27803,4/16/2023 23:45,,280,64.29,87.3
27804,4/17/2023 0:00,,280,64.31,87.3
27805,4/17/2023 0:15,,280,64.31,87.3
27806,4/17/2023 0:30,,280,64.31,87.3
27807,4/17/2023 0:45,,280,64.31,87.3
27808,4/17/2023 1:00,,280,64.31,87.3
27809,4/17/2023 1:15,,280,64.31,87.3
27810,4/17/2023 1:30,,280,64.31,87.2
27811,4/17/2023 1:45,,280,64.31,87.2
27812,4/17/2023 2:00,,280.4,64.31,87.4
27813,4/17/2023 2:15,,280.4,64.31,87.3
27814,4/17/2023 2:30,,280,64.31,87.2
27815,4/17/2023 2:45,,280.4,64.31,87.3
27816,4/17/2023 3:00,,280,64.31,87.2
27817,4/17/2023 3:15,,280.4,64.31,87.3
27818,4/17/2023 3:30,,280.4,64.31,87.3
27819,4/17/2023 3:45,,280.4,64.31,87.3
27820,4/17/2023 4:00,,280.4,64.31,87.3
27821,4/17/2023 4:15,,280.4,64.31,87.3
27822,4/17/2023 4:30,,280.4,64.31,87.3
27823,4/17/2023 4:45,,280.4,64.33,87.3
27824,4/17/2023 5:00,,280.4,64.33,87.2
27825,4/17/2023 5:15,,280.4,64.31,87.3
27826,4/17/2023 5:30,,280.4,64.31,87.3
27827,4/17/2023 5:45,,280.4,64.33,87.2
27828,4/17/2023 6:00,,280.4,64.33,87.2
27829,4/17/2023 6:15,,280.4,64.33,87.2
27830,4/17/2023 6:30,,280.4,64.33,87.2
27831,4/17/2023 6:45,,280.8,64.33,87.3
27832,4/17/2023 7:00,,280,64.33,87.1
27833,4/17/2023 7:15,,280.4,64.33,87.2
27834,4/17/2023 7:30,,280,64.33,87.1
27835,4/17/2023 7:45,,280.4,64.33,87.2
27836,4/17/2023 8:00,,280,64.33,87
27837,4/17/2023 8:15,,280.4,64.33,87.2
27838,4/17/2023 8:30,,280.4,64.33,87.1
27839,4/17/2023 8:45,,280.4,64.33,87.1
27840,4/17/2023 9:00,,280.8,64.33,87.3
27841,4/17/2023 9:15,,280.8,64.33,87.3
27842,4/17/2023 9:30,,280.4,64.33,87.1
27843,4/17/2023 9:45,,280.4,64.33,87.1
27844,4/17/2023 10:00,,280.4,64.33,87.1
27845,4/17/2023 10:15,,280.8,64.33,87.2
27846,4/17/2023 10:30,,280.4,64.33,87.1
27847,4/17/2023 10:45,,280.4,64.33,87.1
27848,4/17/2023 11:00,,280.8,64.33,87.2
27849,4/17/2023 11:15,,280.4,64.35,87
27850,4/17/2023 11:30,,280.8,64.33,87.2
27851,4/17/2023 11:45,,280.8,64.33,87.2
27852,4/17/2023 12:00,,280.8,64.35,87.2
27853,4/17/2023 12:15,,280.8,64.35,87.1
27854,4/17/2023 12:30,,280.4,64.33,87
27855,4/17/2023 12:45,,280.4,64.33,87
27856,4/17/2023 13:00,,280.8,64.35,87.1
27857,4/17/2023 13:15,,280.4,64.35,87
27858,4/17/2023 13:30,,280.4,64.35,87
27859,4/17/2023 13:45,,280.4,64.35,87
27860,4/17/2023 14:00,,280.8,64.33,87.1
27861,4/17/2023 14:15,,280.8,64.35,87.1
27862,4/17/2023 14:30,,280.4,64.35,87
27863,4/17/2023 14:45,,280.8,64.35,87.1
27864,4/17/2023 15:00,,280.4,64.35,86.9
27865,4/17/2023 15:15,,280.4,64.35,86.9
27866,4/17/2023 15:30,,280.8,64.35,87.1
27867,4/17/2023 15:45,,280.4,64.35,86.9
27868,4/17/2023 16:00,,280.8,64.35,87
27869,4/17/2023 16:15,,280.8,64.35,87
27870,4/17/2023 16:30,,280.4,64.35,86.9
27871,4/17/2023 16:45,,280.8,64.35,87
27872,4/17/2023 17:00,,280.8,64.35,87
27873,4/17/2023 17:15,,280.4,64.35,86.9
27874,4/17/2023 17:30,,280.4,64.35,86.9
27875,4/17/2023 17:45,,280.8,64.35,87
27876,4/17/2023 18:00,,280.8,64.35,87
27877,4/17/2023 18:15,,280.4,64.35,86.8
27878,4/17/2023 18:30,,280.8,64.35,87
27879,4/17/2023 18:45,,280.4,64.36,86.8
27880,4/17/2023 19:00,,280.4,64.36,86.8
27881,4/17/2023 19:15,,280.8,64.36,86.9
27882,4/17/2023 19:30,,280.4,64.36,86.8
27883,4/17/2023 19:45,,280.4,64.36,86.8
27884,4/17/2023 20:00,,280.8,64.35,86.9
27885,4/17/2023 20:15,,280.8,64.36,86.9
27886,4/17/2023 20:30,,280.4,64.36,86.8
27887,4/17/2023 20:45,,280.8,64.36,86.9
27888,4/17/2023 21:00,,280.8,64.36,86.9
27889,4/17/2023 21:15,,280.8,64.36,86.9
27890,4/17/2023 21:30,,280.8,64.36,86.9
27891,4/17/2023 21:45,,280.4,64.36,86.7
27892,4/17/2023 22:00,,280.8,64.36,86.8
27893,4/17/2023 22:15,,280.8,64.36,86.8
27894,4/17/2023 22:30,,280.8,64.36,86.8
27895,4/17/2023 22:45,,280.8,64.36,86.8
27896,4/17/2023 23:00,,280.8,64.4,86.8
27897,4/17/2023 23:15,,280.8,64.36,86.8
27898,4/17/2023 23:30,,280.8,64.36,86.8
27899,4/17/2023 23:45,,280.4,64.4,86.6
27900,4/18/2023 0:00,,280.8,64.36,86.8
27901,4/18/2023 0:15,,280.4,64.4,86.6
27902,4/18/2023 0:30,,280.8,64.4,86.7
27903,4/18/2023 0:45,,280.8,64.4,86.7
27904,4/18/2023 1:00,,280.8,64.4,86.7
27905,4/18/2023 1:15,,280.8,64.4,86.7
27906,4/18/2023 1:30,,280.8,64.4,86.7
27907,4/18/2023 1:45,,280.8,64.4,86.7
27908,4/18/2023 2:00,,280.4,64.36,86.6
27909,4/18/2023 2:15,,280.8,64.4,86.7
27910,4/18/2023 2:30,,280.8,64.36,86.7
27911,4/18/2023 2:45,,280.8,64.4,86.7
27912,4/18/2023 3:00,,280.4,64.4,86.5
27913,4/18/2023 3:15,,280.8,64.4,86.7
27914,4/18/2023 3:30,,280.8,64.4,86.6
27915,4/18/2023 3:45,,280.8,64.4,86.6
27916,4/18/2023 4:00,,280.8,64.4,86.6
27917,4/18/2023 4:15,,280.8,64.42,86.6
27918,4/18/2023 4:30,,280.8,64.4,86.6
27919,4/18/2023 4:45,,280.8,64.4,86.6
27920,4/18/2023 5:00,,280.8,64.4,86.6
27921,4/18/2023 5:15,,280.8,64.4,86.6
27922,4/18/2023 5:30,,280.8,64.42,86.6
27923,4/18/2023 5:45,,280.8,64.4,86.6
27924,4/18/2023 6:00,,280.8,64.4,86.6
27925,4/18/2023 6:15,,280.8,64.4,86.6
27926,4/18/2023 6:30,,280.8,64.4,86.6
27927,4/18/2023 6:45,,280.8,64.4,86.6
27928,4/18/2023 7:00,,280.8,64.4,86.5
27929,4/18/2023 7:15,,280.8,64.42,86.5
27930,4/18/2023 7:30,,280.8,64.42,86.5
27931,4/18/2023 7:45,,280.8,64.42,86.5
27932,4/18/2023 8:00,,280.8,64.44,86.5
27933,4/18/2023 8:15,,280.4,64.42,86.4
27934,4/18/2023 8:30,,280.8,64.42,86.5
27935,4/18/2023 8:45,,280.8,64.42,86.5
27936,4/18/2023 9:00,,280.8,64.42,86.5
27937,4/18/2023 9:15,,280.8,64.44,86.4
27938,4/18/2023 9:30,,280.8,64.42,86.5
27939,4/18/2023 9:45,,280.8,64.44,86.4
27940,4/18/2023 10:00,,280.8,64.42,86.4
27941,4/18/2023 10:15,,280.8,64.44,86.4
27942,4/18/2023 10:30,,280.8,64.44,86.4
27943,4/18/2023 10:45,,280.8,64.42,86.4
27944,4/18/2023 11:00,,280.8,64.42,86.4
27945,4/18/2023 11:15,,280.8,64.44,86.4
27946,4/18/2023 11:30,,280.8,64.44,86.4
27947,4/18/2023 11:45,,280.8,64.44,86.4
27948,4/18/2023 12:00,,280.8,64.44,86.4
27949,4/18/2023 12:15,,280.8,64.44,86.4
27950,4/18/2023 12:30,,280.8,64.44,86.3
27951,4/18/2023 12:45,,280.8,64.44,86.3
27952,4/18/2023 13:00,,280.8,64.44,86.3
27953,4/18/2023 13:15,,280.8,64.44,86.3
27954,4/18/2023 13:30,,280.8,64.44,86.3
27955,4/18/2023 13:45,,280.8,64.45,86.3
27956,4/18/2023 14:00,,280.8,64.44,86.3
27957,4/18/2023 14:15,,280.8,64.45,86.3
27958,4/18/2023 14:30,,280.8,64.44,86.3
27959,4/18/2023 14:45,,280.8,64.44,86.3
27960,4/18/2023 15:00,,280.8,64.45,86.3
27961,4/18/2023 15:15,,281.2,64.45,86.4
27962,4/18/2023 15:30,,280.8,64.45,86.2
27963,4/18/2023 15:45,,280.8,64.45,86.2
27964,4/18/2023 16:00,,280.8,64.45,86.2
27965,4/18/2023 16:15,,280.8,64.45,86.2
27966,4/18/2023 16:30,,280.8,64.45,86.2
27967,4/18/2023 16:45,,280.8,64.45,86.2
27968,4/18/2023 17:00,,280.8,64.45,86.2
27969,4/18/2023 17:15,,280.8,64.45,86.2
27970,4/18/2023 17:30,,280.8,64.45,86.2
27971,4/18/2023 17:45,,281.2,64.45,86.3
27972,4/18/2023 18:00,,280.8,64.45,86.2
27973,4/18/2023 18:15,,280.8,64.45,86.2
27974,4/18/2023 18:30,,280.8,64.47,86.1
27975,4/18/2023 18:45,,280.8,64.45,86.1
27976,4/18/2023 19:00,,280.8,64.45,86.1
27977,4/18/2023 19:15,,280.8,64.45,86.1
27978,4/18/2023 19:30,,280.8,64.47,86.1
27979,4/18/2023 19:45,,280.8,64.45,86.1
27980,4/18/2023 20:00,,281.2,64.45,86.2
27981,4/18/2023 20:15,,280.8,64.47,86.1
27982,4/18/2023 20:30,,280.8,64.47,86.1
27983,4/18/2023 20:45,,281.2,64.47,86.2
27984,4/18/2023 21:00,,280.8,64.47,86.1
27985,4/18/2023 21:15,,280.8,64.47,86.1
27986,4/18/2023 21:30,,281.2,64.47,86.2
27987,4/18/2023 21:45,,281.2,64.47,86.2
27988,4/18/2023 22:00,,281.2,64.47,86.2
27989,4/18/2023 22:15,,281.2,64.47,86.2
27990,4/18/2023 22:30,,281.2,64.47,86.1
27991,4/18/2023 22:45,,280.8,64.47,86
27992,4/18/2023 23:00,,281.2,64.47,86.1
27993,4/18/2023 23:15,,281.2,64.51,86.1
27994,4/18/2023 23:30,,280.8,64.51,86
27995,4/18/2023 23:45,,281.2,64.51,86.1
27996,4/19/2023 0:00,,281.2,64.51,86.1
27997,4/19/2023 0:15,,281.6,64.51,86.2
27998,4/19/2023 0:30,,280.8,64.47,86
27999,4/19/2023 0:45,,281.2,64.51,86
28000,4/19/2023 1:00,,281.2,64.51,86
28001,4/19/2023 1:15,,281.2,64.51,86
28002,4/19/2023 1:30,,281.6,64.51,86.1
28003,4/19/2023 1:45,,281.2,64.51,86
28004,4/19/2023 2:00,,281.2,64.51,86
28005,4/19/2023 2:15,,281.2,64.51,86
